User,Tweet ID,Date Created,Number of Likes,Source of Tweet,Tweet
DPramastuti,1670421807248314368,2023-06-18 13:22:48+00:00,0,,@traveloka  min cara koreksi nama calon penumpang penerbangan lion air gimana ya? soalnya saya udah hubungi call center hanya di beritahu informasi koreksi nama dan biayanya namun tidak ada kelanjutan bagaimananya
RinalDelapanen2,1670421226655989760,2023-06-18 13:20:30+00:00,1,,"@bobby_risakotta @aniesbaswedan @ganjarpranowo Anies naik jet punya partai nasdem yg pilpres 2019 pernh di pakai oleh jokowi juga.
Ganjar makan siang bareng oligarki jatim yg ternyata pemilik maskapai lion air dan tersangka korupsi.🤣😂 https://t.co/F52Uhkpapb"
christyo90,1670395295883202560,2023-06-18 11:37:27+00:00,0,,@baghiailman Wah parah lah pokoknya. Kayak bandara2 kelas 3 di Indonesia. Sama anehnya juga ini pesawat kelasnya kayak Garuda tapi gak ada inflight entertainment. Bener2 polos kayak Lion Air. Tp agak better mereka nyediain makanan dan bisa minta Heineken
musonda_o,1670393794389483523,2023-06-18 11:31:29+00:00,2,,"Lion Air
B737-900ER  PK-LGS
Jakarta, Soekarno Hatta Int'l Airport
2023.6.1
#LionAir #B739ER #CGK https://t.co/c4P3bDfe5O"
soloposdotcom,1670393681550123011,2023-06-18 11:31:02+00:00,0,,"Lion Air Grup Buka Lowongan Pramugara dan Pramugari, Berikut Syaratnya https://t.co/Rf29bzhm9g"
SAPAR752,1670357625207422982,2023-06-18 09:07:46+00:00,2,,"@ch_chotimah2 @ganjarpranowo Payah nih Pak Ganjar,calin presiden naik pesawat biasa lion air,tiru dong capres sebelah pakai Private Jet..
Jadi tau kita mana yg merakyat dan siapa yg menjadi jongos oligarki..
Btw Anies kemana ya private Jet nya?"
AbdiKabayan,1670339326184652800,2023-06-18 07:55:03+00:00,0,,@ch_chotimah2 @ganjarpranowo Wah Pak @ganjarpranowo naik Lion Air. Ini baru merakyat.
meowchiatto_,1670318805749469185,2023-06-18 06:33:30+00:00,0,,Delayed mulu sampe kalo ga delayed kayaknya bukan lion air wkwk
meowchiatto_,1670318690301267968,2023-06-18 06:33:03+00:00,0,,Pulang pergi delayed ni lion air.
BudiBrigid,1670231250177781760,2023-06-18 00:45:36+00:00,0,,lion air gak ada obat 😮‍💨
kemenhub151,1670226007046111232,2023-06-18 00:24:46+00:00,4,,"Hadir pula segenap stakeholder penerbangan diantaranya: Angkasa Pura II, Airnav Indonesia, Citilink, Lion Air, Wings Air, juga perusahaan travel umrah, di Kantor Bupati Purbalingga.

Info selengkapnya bisa #KawulaModa cek di sini https://t.co/yKxmaEef0b"
